"","V1","V2"
"160",0.579439252336449,3.86292834890966
"161",0.598130841121495,3.98753894080997
"162",0.616822429906542,4.11214953271028
"163",0.635514018691589,4.23676012461059
"164",0.654205607476635,4.3613707165109
"165",0.672897196261682,4.48598130841121
"166",0.691588785046729,4.61059190031153
"167",0.710280373831776,4.73520249221184
"168",0.728971962616822,4.85981308411215
"169",0.747663551401869,4.98442367601246
"170",0.766355140186916,5.10903426791277
"171",0.785046728971963,5.23364485981308
"172",0.803738317757009,5.3582554517134
"173",0.822429906542056,5.48286604361371
"174",0.841121495327103,5.60747663551402
"175",0.85981308411215,5.73208722741433
"176",0.878504672897196,5.85669781931464
"177",0.897196261682243,5.98130841121495
"178",0.91588785046729,6.10591900311526
"179",0.934579439252336,6.23052959501558
"180",0.953271028037383,6.35514018691589
"181",0.97196261682243,6.4797507788162
"182",0.990654205607477,6.60436137071651
"183",1.00934579439252,6.72897196261682
"184",1.02803738317757,6.85358255451713
"185",1.04672897196262,6.97819314641745
"186",1.06542056074766,7.10280373831776
"187",1.08411214953271,7.22741433021807
"188",1.10280373831776,7.35202492211838
"189",1.1214953271028,7.47663551401869
"190",1.14018691588785,7.601246105919
"191",1.1588785046729,7.72585669781931
"192",1.17757009345794,7.85046728971963
"193",1.19626168224299,7.97507788161994
"194",1.21495327102804,8.09968847352025
"195",1.23364485981308,8.22429906542056
"196",1.25233644859813,8.34890965732087
"197",1.27102803738318,8.47352024922118
"198",1.28971962616822,8.59813084112149
"199",1.30841121495327,8.72274143302181
"200",1.32710280373832,8.84735202492212
"201",1.34579439252336,8.97196261682243
"202",1.36448598130841,9.09657320872274
"203",1.38317757009346,9.22118380062305
"204",1.4018691588785,9.34579439252336
"205",1.42056074766355,9.47040498442368
"206",1.4392523364486,9.59501557632399
"207",1.45794392523364,9.7196261682243
"208",1.47663551401869,9.84423676012461
"209",1.49532710280374,9.96884735202492
"210",1.51401869158878,10.0934579439252
"211",1.53271028037383,10.2180685358255
"212",1.55140186915888,10.3426791277259
"213",1.57009345794393,10.4672897196262
"214",1.58878504672897,10.5919003115265
"215",1.60747663551402,10.7165109034268
"216",1.62616822429907,10.8411214953271
"217",1.64485981308411,10.9657320872274
"218",1.66355140186916,11.0903426791277
"219",1.68224299065421,11.214953271028
"220",1.70093457943925,11.3395638629283
"221",1.7196261682243,11.4641744548287
"222",1.73831775700935,11.588785046729
"223",1.75700934579439,11.7133956386293
"224",1.77570093457944,11.8380062305296
"225",1.79439252336449,11.9626168224299
"226",1.81308411214953,12.0872274143302
"227",1.83177570093458,12.2118380062305
"228",1.85046728971963,12.3364485981308
"229",1.86915887850467,12.4610591900312
"230",1.88785046728972,12.5856697819315
"231",1.90654205607477,12.7102803738318
"232",1.92523364485981,12.8348909657321
"233",1.94392523364486,12.9595015576324
"234",1.96261682242991,13.0841121495327
"235",1.98130841121495,13.208722741433
"236",2,13.3333333333333
"237",2.01869158878505,13.4579439252336
"238",2.03738317757009,13.582554517134
"239",2.05607476635514,13.7071651090343
"240",2.07476635514019,13.8317757009346
"241",2.09345794392523,13.9563862928349
"242",2.11214953271028,14.0809968847352
"243",2.13084112149533,14.2056074766355
"244",2.14953271028037,14.3302180685358
"245",2.16822429906542,14.4548286604361
"246",2.18691588785047,14.5794392523364
"247",2.20560747663551,14.7040498442368
"248",2.22429906542056,14.8286604361371
"249",2.24299065420561,14.9532710280374
"250",2.26168224299065,15.0778816199377
"251",2.2803738317757,15.202492211838
"252",2.29906542056075,15.3271028037383
"253",2.31775700934579,15.4517133956386
"254",2.33644859813084,15.5763239875389
"255",2.35514018691589,15.7009345794393
"256",2.37383177570093,15.8255451713396
"257",2.39252336448598,15.9501557632399
"258",2.41121495327103,16.0747663551402
"259",2.42990654205607,16.1993769470405
"260",2.44859813084112,16.3239875389408
"261",2.46728971962617,16.4485981308411
"262",2.48598130841121,16.5732087227414
"263",2.50467289719626,16.6978193146417
"264",2.52336448598131,16.8224299065421
"265",2.54205607476635,16.9470404984424
"266",2.5607476635514,17.0716510903427
"267",2.57943925233645,17.196261682243
"268",2.59813084112149,17.3208722741433
"269",2.61682242990654,17.4454828660436
"270",2.63551401869159,17.5700934579439
"271",2.65420560747663,17.6947040498442
"272",2.67289719626168,17.8193146417445
"273",2.69158878504673,17.9439252336449
"274",2.71028037383178,18.0685358255452
"275",2.72897196261682,18.1931464174455
"276",2.74766355140187,18.3177570093458
"277",2.76635514018692,18.4423676012461
"278",2.78504672897196,18.5669781931464
"279",2.80373831775701,18.6915887850467
"280",2.82242990654206,18.816199376947
"281",2.8411214953271,18.9408099688474
"282",2.85981308411215,19.0654205607477
"283",2.8785046728972,19.190031152648
"284",2.89719626168224,19.3146417445483
"285",2.91588785046729,19.4392523364486
"286",2.93457943925234,19.5638629283489
"287",2.95327102803738,19.6884735202492
"288",2.97196261682243,19.8130841121495
"289",2.99065420560748,19.9376947040498
"290",3.00934579439252,20.0623052959502
"291",3.02803738317757,20.1869158878505
"292",3.04672897196262,20.3115264797508
"293",3.06542056074766,20.4361370716511
"294",3.08411214953271,20.5607476635514
"295",3.10280373831776,20.6853582554517
"296",3.1214953271028,20.809968847352
"297",3.14018691588785,20.9345794392523
"298",3.1588785046729,21.0591900311526
"299",3.17757009345794,21.183800623053
"300",3.19626168224299,21.3084112149533
"301",3.21495327102804,21.4330218068536
"302",3.23364485981308,21.5576323987539
"303",3.25233644859813,21.6822429906542
"304",3.27102803738318,21.8068535825545
"305",3.28971962616822,21.9314641744548
"306",3.30841121495327,22.0560747663551
"307",3.32710280373832,22.1806853582555
"308",3.34579439252336,22.3052959501558
"309",3.36448598130841,22.4299065420561
"310",3.38317757009346,22.5545171339564
"311",3.4018691588785,22.6791277258567
"312",3.42056074766355,22.803738317757
"313",3.4392523364486,22.9283489096573
"314",3.45794392523364,23.0529595015576
"315",3.47663551401869,23.1775700934579
"316",3.49532710280374,23.3021806853583
"317",3.51401869158878,23.4267912772586
"318",3.53271028037383,23.5514018691589
"319",3.55140186915888,23.6760124610592
"320",3.57009345794392,23.8006230529595
"321",3.58878504672897,23.9252336448598
"322",3.60747663551402,24.0498442367601
"323",3.62616822429906,24.1744548286604
"324",3.64485981308411,24.2990654205607
"325",3.66355140186916,24.4236760124611
"326",3.6822429906542,24.5482866043614
"327",3.70093457943925,24.6728971962617
"328",3.7196261682243,24.797507788162
"329",3.73831775700935,24.9221183800623
"330",3.75700934579439,25.0467289719626
"331",3.77570093457944,25.1713395638629
"332",3.79439252336449,25.2959501557632
"333",3.81308411214953,25.4205607476636
"334",3.83177570093458,25.5451713395639
"335",3.85046728971963,25.6697819314642
"336",3.86915887850467,25.7943925233645
"337",3.88785046728972,25.9190031152648
"338",3.90654205607477,26.0436137071651
"339",3.92523364485981,26.1682242990654
"340",3.94392523364486,26.2928348909657
"341",3.96261682242991,26.417445482866
"342",3.98130841121495,26.5420560747664
"343",4,26.6666666666667
"344",4.01869158878505,26.791277258567
"345",4.03738317757009,26.9158878504673
"346",4.05607476635514,27.0404984423676
"347",4.07476635514019,27.1651090342679
"348",4.09345794392523,27.2897196261682
"349",4.11214953271028,27.4143302180685
"350",4.13084112149533,27.5389408099688
"351",4.14953271028037,27.6635514018692
"352",4.16822429906542,27.7881619937695
"353",4.18691588785047,27.9127725856698
"354",4.20560747663551,28.0373831775701
"355",4.22429906542056,28.1619937694704
"356",4.24299065420561,28.2866043613707
"357",4.26168224299065,28.411214953271
"358",4.2803738317757,28.5358255451713
"359",4.29906542056075,28.6604361370716
"360",4.31775700934579,28.785046728972
"361",4.33644859813084,28.9096573208723
"362",4.35514018691589,29.0342679127726
"363",4.37383177570093,29.1588785046729
"364",4.39252336448598,29.2834890965732
"365",4.41121495327103,29.4080996884735
"366",4.42990654205607,29.5327102803738
"367",4.44859813084112,29.6573208722741
"368",4.46728971962617,29.7819314641745
"369",4.48598130841121,29.9065420560748
"370",4.50467289719626,30.0311526479751
"371",4.52336448598131,30.1557632398754
"372",4.54205607476636,30.2803738317757
"373",4.5607476635514,30.404984423676
"374",4.57943925233645,30.5295950155763
"375",4.5981308411215,30.6542056074766
"376",4.61682242990654,30.7788161993769
"377",4.63551401869159,30.9034267912773
"378",4.65420560747664,31.0280373831776
"379",4.67289719626168,31.1526479750779
"380",4.69158878504673,31.2772585669782
"381",4.71028037383178,31.4018691588785
"382",4.72897196261682,31.5264797507788
"383",4.74766355140187,31.6510903426791
"384",4.76635514018692,31.7757009345794
"385",4.78504672897196,31.9003115264798
"386",4.80373831775701,32.0249221183801
"387",4.82242990654206,32.1495327102804
"388",4.8411214953271,32.2741433021807
"389",4.85981308411215,32.398753894081
"390",4.8785046728972,32.5233644859813
"391",4.89719626168224,32.6479750778816
"392",4.91588785046729,32.7725856697819
"393",4.93457943925234,32.8971962616822
"394",4.95327102803738,33.0218068535826
"395",4.97196261682243,33.1464174454829
"396",4.99065420560748,33.2710280373832
"397",5.00934579439252,33.3956386292835
"398",5.02803738317757,33.5202492211838
"399",5.04672897196262,33.6448598130841
"400",5.06542056074766,33.7694704049844
"401",5.08411214953271,33.8940809968847
"402",5.10280373831776,34.018691588785
"403",5.1214953271028,34.1433021806854
"404",5.14018691588785,34.2679127725857
"405",5.1588785046729,34.392523364486
"406",5.17757009345794,34.5171339563863
"407",5.19626168224299,34.6417445482866
"408",5.21495327102804,34.7663551401869
"409",5.23364485981308,34.8909657320872
"410",5.25233644859813,35.0155763239875
"411",5.27102803738318,35.1401869158879
"412",5.28971962616822,35.2647975077882
"413",5.30841121495327,35.3894080996885
"414",5.32710280373832,35.5140186915888
"415",5.34579439252336,35.6386292834891
"416",5.36448598130841,35.7632398753894
"417",5.38317757009346,35.8878504672897
"418",5.4018691588785,36.01246105919
"419",5.42056074766355,36.1370716510903
"420",5.4392523364486,36.2616822429907
"421",5.45794392523364,36.386292834891
"422",5.47663551401869,36.5109034267913
"423",5.49532710280374,36.6355140186916
"424",5.51401869158878,36.7601246105919
"425",5.53271028037383,36.8847352024922
"426",5.55140186915888,37.0093457943925
"427",5.57009345794393,37.1339563862928
"428",5.58878504672897,37.2585669781932
"429",5.60747663551402,37.3831775700935
"430",5.62616822429907,37.5077881619938
"431",5.64485981308411,37.6323987538941
"432",5.66355140186916,37.7570093457944
"433",5.68224299065421,37.8816199376947
"434",5.70093457943925,38.006230529595
"435",5.7196261682243,38.1308411214953
"436",5.73831775700935,38.2554517133956
"437",5.75700934579439,38.380062305296
"438",5.77570093457944,38.5046728971963
"439",5.79439252336449,38.6292834890966
"440",5.81308411214953,38.7538940809969
"441",5.83177570093458,38.8785046728972
"442",5.85046728971963,39.0031152647975
"443",5.86915887850467,39.1277258566978
"444",5.88785046728972,39.2523364485981
"445",5.90654205607477,39.3769470404984
"446",5.92523364485981,39.5015576323988
"447",5.94392523364486,39.6261682242991
"448",5.96261682242991,39.7507788161994
"449",5.98130841121495,39.8753894080997
"450",6,40
"451",6,40
"452",6,40
"453",6,40
"454",6,40
"455",6,40
"456",6,40
"457",6,40
"458",6,40
"459",6,40
"460",6,40
"461",6,40
"462",6,40
"463",6,40
"464",6,40
"465",6,40
"466",6,40
"467",6,40
"468",6,40
"469",6,40
"470",6,40
"471",6,40
"472",6,40
"473",6,40
"474",6,40
"475",6,40
"476",6,40
"477",6,40
"478",6,40
"479",6,40
"480",6,40
"481",6,40
"482",6,40
"483",6,40
"484",6,40
"485",6,40
"486",6,40
"487",6,40
"488",6,40
"489",6,40
"490",6,40
"491",6,40
"492",6,40
"493",6,40
"494",6,40
"495",6,40
"496",6,40
"497",6,40
"498",6,40
"499",6,40
"500",6,40
"501",6,40
"502",6,40
"503",6,40
"504",6,40
"505",6,40
"506",6,40
"507",6,40
"508",6,40
"509",6,40
"510",6,40
"511",6,40
"512",6,40
"513",6,40
"514",6,40
"515",6,40
"516",6,40
"517",6,40
"518",6,40
"519",6,40
"520",6,40
"521",6,40
"522",6,40
"523",6,40
"524",6,40
"525",6,40
"526",6,40
"527",6,40
"528",6,40
"529",6,40
"530",6,40
"531",6,40
"532",6,40
"533",6,40
"534",6,40
"535",6,40
"536",6,40
"537",6,40
"538",6,40
"539",6,40
"540",6,40
"541",6,40
"542",6,40
"543",6,40
"544",6,40
"545",6,40
"546",6,40
"547",6,40
"548",6,40
"549",6,40
"550",6,40
"551",6,40
"552",6,40
"553",6,40
"554",6,40
"555",6,40
"556",6,40
"557",6,40
"558",6,40
"559",6,40
"560",6,40
"561",6,40
"562",6,40
"563",6,40
"564",6,40
"565",6,40
"566",6,40
"567",6,40
"568",6,40
"569",6,40
"570",6,40
"571",6,40
"572",6,40
"573",6,40
"574",6,40
"575",6,40
"576",6,40
"577",6,40
"578",6,40
"579",6,40
"580",6,40
"581",6,40
"582",6,40
"583",6,40
"584",6,40
"585",6,40
"586",6,40
"587",6,40
"588",6,40
"589",6,40
"590",6,40
"591",6,40
"592",6,40
"593",6,40
"594",6,40
"595",6,40
"596",6,40
"597",6,40
"598",6,40
"599",6,40
"600",6,40
"601",6,40
"602",6,40
"603",6,40
"604",6,40
"605",6,40
"606",6,40
"607",6,40
"608",6,40
"609",6,40
"610",6,40
"611",6,40
"612",6,40
"613",6,40
"614",6,40
"615",6,40
"616",6,40
"617",6,40
"618",6,40
"619",6,40
"620",6,40
"621",6,40
"622",6,40
"623",6,40
"624",6,40
"625",6,40
"626",6,40
"627",6,40
"628",6,40
"629",6,40
"630",6,40
"631",6,40
"632",6,40
"633",6,40
"634",6,40
"635",6,40
"636",6,40
"637",6,40
"638",6,40
"639",6,40
"640",6,40
"641",6,40
"642",0,0
"643",0,0
"644",0,0
"645",0,0
"646",0,0
"647",0,0
"648",0,0
"649",0,0
"650",0,0
"651",0,0
"652",0,0
"653",0,0
"654",0,0
"655",0,0
"656",0,0
"657",0,0
"658",0,0
"659",0,0
"660",0,0
"661",0,0
"662",0,0
"663",0,0
"664",0,0
"665",0,0
"666",0,0
"667",0,0
"668",0,0
"669",0,0
"670",0,0
"671",0,0
"672",0,0
"673",0,0
"674",0,0
"675",0,0
"676",0,0
"677",0,0
"678",0,0
"679",0,0
"680",0,0
"681",0,0
"682",0,0
"683",0,0
"684",0,0
"685",0,0
"686",0,0
"687",0,0
"688",0,0
"689",0,0
"690",0,0
"691",0,0
"692",0,0
"693",0,0
"694",0,0
"695",0,0
"696",0,0
"697",0,0
"698",0,0
"699",0,0
"700",0,0
"701",0,0
"702",0,0
"703",0,0
"704",0,0
"705",0,0
"706",0,0
"707",0,0
"708",0,0
"709",0,0
"710",0,0
"711",0,0
"712",0,0
"713",0,0
"714",0,0
"715",0,0
"716",0,0
"717",0,0
"718",0,0
"719",0,0
"720",0,0
"721",0,0
"722",0,0
"723",0,0
"724",0,0
"725",0,0
"726",0,0
"727",0,0
"728",0,0
"729",0,0
"730",0,0
"731",0,0
"732",0,0
"733",0,0
"734",0,0
"735",0,0
"736",0,0
"737",0,0
"738",0,0
"739",0,0
"740",0,0
"741",0,0
"742",0,0
"743",0,0
"744",0,0
"745",0,0
"746",0,0
"747",0,0
"748",0,0
"749",0,0
"750",0,0
"751",0,0
"752",0,0
"753",0,0
"754",0,0
"755",0,0
"756",0,0
"757",0,0
"758",0,0
"759",0,0
"760",0,0
"761",0,0
"762",0,0
"763",0,0
"764",0,0
"765",0,0
"766",0,0
"767",0,0
"768",0,0
"769",0,0
"770",0.0186915887850467,0.124610591900312
"771",0.0373831775700935,0.249221183800623
"772",0.0560747663551402,0.373831775700935
"773",0.0747663551401869,0.498442367601246
"774",0.0934579439252336,0.623052959501558
"775",0.11214953271028,0.747663551401869
"776",0.130841121495327,0.872274143302181
"777",0.149532710280374,0.996884735202492
"778",0.168224299065421,1.1214953271028
"779",0.186915887850467,1.24610591900312
"780",0.205607476635514,1.37071651090343
"781",0.224299065420561,1.49532710280374
"782",0.242990654205607,1.61993769470405
"783",0.261682242990654,1.74454828660436
"784",0.280373831775701,1.86915887850467
"785",0.299065420560748,1.99376947040498
"786",0.317757009345794,2.1183800623053
"787",0.336448598130841,2.24299065420561
"788",0.355140186915888,2.36760124610592
"789",0.373831775700935,2.49221183800623
"790",0.392523364485981,2.61682242990654
"791",0.411214953271028,2.74143302180685
"792",0.429906542056075,2.86604361370716
"793",0.448598130841121,2.99065420560748
"794",0.467289719626168,3.11526479750779
"795",0.485981308411215,3.2398753894081
"796",0.504672897196262,3.36448598130841
"797",0.523364485981308,3.48909657320872
"798",0.542056074766355,3.61370716510903
"799",0.560747663551402,3.73831775700935
"800",0.579439252336449,3.86292834890966
"801",0.598130841121495,3.98753894080997
"802",0.616822429906542,4.11214953271028
"803",0.635514018691589,4.23676012461059
"804",0.654205607476635,4.3613707165109
"805",0.672897196261682,4.48598130841121
"806",0.691588785046729,4.61059190031153
"807",0.710280373831776,4.73520249221184
"808",0.728971962616822,4.85981308411215
"809",0.747663551401869,4.98442367601246
"810",0.766355140186916,5.10903426791277
"811",0.785046728971963,5.23364485981308
"812",0.803738317757009,5.3582554517134
"813",0.822429906542056,5.48286604361371
"814",0.841121495327103,5.60747663551402
"815",0.85981308411215,5.73208722741433
"816",0.878504672897196,5.85669781931464
"817",0.897196261682243,5.98130841121495
"818",0.91588785046729,6.10591900311526
"819",0.934579439252336,6.23052959501558
"820",0.953271028037383,6.35514018691589
"821",0.97196261682243,6.4797507788162
"822",0.990654205607477,6.60436137071651
"823",1.00934579439252,6.72897196261682
"824",1.02803738317757,6.85358255451713
"825",1.04672897196262,6.97819314641745
"826",1.06542056074766,7.10280373831776
"827",1.08411214953271,7.22741433021807
"828",1.10280373831776,7.35202492211838
"829",1.1214953271028,7.47663551401869
"830",1.14018691588785,7.601246105919
"831",1.1588785046729,7.72585669781931
"832",1.17757009345794,7.85046728971963
"833",1.19626168224299,7.97507788161994
"834",1.21495327102804,8.09968847352025
"835",1.23364485981308,8.22429906542056
"836",1.25233644859813,8.34890965732087
"837",1.27102803738318,8.47352024922118
"838",1.28971962616822,8.59813084112149
"839",1.30841121495327,8.72274143302181
"840",1.32710280373832,8.84735202492212
"841",1.34579439252336,8.97196261682243
"842",1.36448598130841,9.09657320872274
"843",1.38317757009346,9.22118380062305
"844",1.4018691588785,9.34579439252336
"845",1.42056074766355,9.47040498442368
"846",1.4392523364486,9.59501557632399
"847",1.45794392523364,9.7196261682243
"848",1.47663551401869,9.84423676012461
"849",1.49532710280374,9.96884735202492
"850",1.51401869158878,10.0934579439252
"851",1.53271028037383,10.2180685358255
"852",1.55140186915888,10.3426791277259
"853",1.57009345794393,10.4672897196262
"854",1.58878504672897,10.5919003115265
"855",1.60747663551402,10.7165109034268
"856",1.62616822429907,10.8411214953271
"857",1.64485981308411,10.9657320872274
"858",1.66355140186916,11.0903426791277
"859",1.68224299065421,11.214953271028
"860",1.70093457943925,11.3395638629283
"861",1.7196261682243,11.4641744548287
"862",1.73831775700935,11.588785046729
"863",1.75700934579439,11.7133956386293
"864",1.77570093457944,11.8380062305296
"865",1.79439252336449,11.9626168224299
"866",1.81308411214953,12.0872274143302
"867",1.83177570093458,12.2118380062305
"868",1.85046728971963,12.3364485981308
"869",1.86915887850467,12.4610591900312
"870",1.88785046728972,12.5856697819315
"871",1.90654205607477,12.7102803738318
"872",1.92523364485981,12.8348909657321
"873",1.94392523364486,12.9595015576324
"874",1.96261682242991,13.0841121495327
"875",1.98130841121495,13.208722741433
"876",2,13.3333333333333
"877",2.01869158878505,13.4579439252336
"878",2.03738317757009,13.582554517134
"879",2.05607476635514,13.7071651090343
"880",2.07476635514019,13.8317757009346
"881",2.09345794392523,13.9563862928349
"882",2.11214953271028,14.0809968847352
"883",2.13084112149533,14.2056074766355
"884",2.14953271028037,14.3302180685358
"885",2.16822429906542,14.4548286604361
"886",2.18691588785047,14.5794392523364
"887",2.20560747663551,14.7040498442368
"888",2.22429906542056,14.8286604361371
"889",2.24299065420561,14.9532710280374
"890",2.26168224299065,15.0778816199377
"891",2.2803738317757,15.202492211838
"892",2.29906542056075,15.3271028037383
"893",2.31775700934579,15.4517133956386
"894",2.33644859813084,15.5763239875389
"895",2.35514018691589,15.7009345794393
"896",2.37383177570093,15.8255451713396
"897",2.39252336448598,15.9501557632399
"898",2.41121495327103,16.0747663551402
"899",2.42990654205607,16.1993769470405
"900",2.44859813084112,16.3239875389408
"901",2.46728971962617,16.4485981308411
"902",2.48598130841121,16.5732087227414
"903",2.50467289719626,16.6978193146417
"904",2.52336448598131,16.8224299065421
"905",2.54205607476635,16.9470404984424
"906",2.5607476635514,17.0716510903427
"907",2.57943925233645,17.196261682243
"908",2.59813084112149,17.3208722741433
"909",2.61682242990654,17.4454828660436
"910",2.63551401869159,17.5700934579439
"911",2.65420560747663,17.6947040498442
"912",2.67289719626168,17.8193146417445
"913",2.69158878504673,17.9439252336449
"914",2.71028037383178,18.0685358255452
"915",2.72897196261682,18.1931464174455
"916",2.74766355140187,18.3177570093458
"917",2.76635514018692,18.4423676012461
"918",2.78504672897196,18.5669781931464
"919",2.80373831775701,18.6915887850467
"920",2.82242990654206,18.816199376947
"921",2.8411214953271,18.9408099688474
"922",2.85981308411215,19.0654205607477
"923",2.8785046728972,19.190031152648
"924",2.89719626168224,19.3146417445483
"925",2.91588785046729,19.4392523364486
"926",2.93457943925234,19.5638629283489
"927",2.95327102803738,19.6884735202492
"928",2.97196261682243,19.8130841121495
"929",2.99065420560748,19.9376947040498
"930",3.00934579439252,20.0623052959502
"931",3.02803738317757,20.1869158878505
"932",3.04672897196262,20.3115264797508
"933",3.06542056074766,20.4361370716511
"934",3.08411214953271,20.5607476635514
"935",3.10280373831776,20.6853582554517
"936",3.1214953271028,20.809968847352
"937",3.14018691588785,20.9345794392523
"938",3.1588785046729,21.0591900311526
"939",3.17757009345794,21.183800623053
"940",3.19626168224299,21.3084112149533
"941",3.21495327102804,21.4330218068536
"942",3.23364485981308,21.5576323987539
"943",3.25233644859813,21.6822429906542
"944",3.27102803738318,21.8068535825545
"945",3.28971962616822,21.9314641744548
"946",3.30841121495327,22.0560747663551
"947",3.32710280373832,22.1806853582555
"948",3.34579439252336,22.3052959501558
"949",3.36448598130841,22.4299065420561
"950",3.38317757009346,22.5545171339564
"951",3.4018691588785,22.6791277258567
"952",3.42056074766355,22.803738317757
"953",3.4392523364486,22.9283489096573
"954",3.45794392523364,23.0529595015576
"955",3.47663551401869,23.1775700934579
"956",3.49532710280374,23.3021806853583
"957",3.51401869158878,23.4267912772586
"958",3.53271028037383,23.5514018691589
"959",3.55140186915888,23.6760124610592
"960",3.57009345794392,23.8006230529595
"961",3.58878504672897,23.9252336448598
"962",3.60747663551402,24.0498442367601
"963",3.62616822429906,24.1744548286604
"964",3.64485981308411,24.2990654205607
"965",3.66355140186916,24.4236760124611
"966",3.6822429906542,24.5482866043614
"967",3.70093457943925,24.6728971962617
"968",3.7196261682243,24.797507788162
"969",3.73831775700935,24.9221183800623
"970",3.75700934579439,25.0467289719626
"971",3.77570093457944,25.1713395638629
"972",3.79439252336449,25.2959501557632
"973",3.81308411214953,25.4205607476636
"974",3.83177570093458,25.5451713395639
"975",3.85046728971963,25.6697819314642
"976",3.86915887850467,25.7943925233645
"977",3.88785046728972,25.9190031152648
"978",3.90654205607477,26.0436137071651
"979",3.92523364485981,26.1682242990654
"980",3.94392523364486,26.2928348909657
"981",3.96261682242991,26.417445482866
"982",3.98130841121495,26.5420560747664
"983",4,26.6666666666667
"984",4.01869158878505,26.791277258567
"985",4.03738317757009,26.9158878504673
"986",4.05607476635514,27.0404984423676
"987",4.07476635514019,27.1651090342679
"988",4.09345794392523,27.2897196261682
"989",4.11214953271028,27.4143302180685
"990",4.13084112149533,27.5389408099688
"991",4.14953271028037,27.6635514018692
"992",4.16822429906542,27.7881619937695
"993",4.18691588785047,27.9127725856698
"994",4.20560747663551,28.0373831775701
"995",4.22429906542056,28.1619937694704
"996",4.24299065420561,28.2866043613707
"997",4.26168224299065,28.411214953271
"998",4.2803738317757,28.5358255451713
"999",4.29906542056075,28.6604361370716
"1000",4.31775700934579,28.785046728972
"1001",4.33644859813084,28.9096573208723
"1002",4.35514018691589,29.0342679127726
"1003",4.37383177570093,29.1588785046729
"1004",4.39252336448598,29.2834890965732
"1005",4.41121495327103,29.4080996884735
"1006",4.42990654205607,29.5327102803738
"1007",4.44859813084112,29.6573208722741
"1008",4.46728971962617,29.7819314641745
"1009",4.48598130841121,29.9065420560748
"1010",4.50467289719626,30.0311526479751
"1011",4.52336448598131,30.1557632398754
"1012",4.54205607476636,30.2803738317757
"1013",4.5607476635514,30.404984423676
"1014",4.57943925233645,30.5295950155763
"1015",4.5981308411215,30.6542056074766
"1016",4.61682242990654,30.7788161993769
"1017",4.63551401869159,30.9034267912773
"1018",4.65420560747664,31.0280373831776
"1019",4.67289719626168,31.1526479750779
"1020",4.69158878504673,31.2772585669782
"1021",4.71028037383178,31.4018691588785
